lat,lon,date,sst
24.5,-34.5,2024-07-01,30.070002
24.5,-29.5,2004-08-01,29.123001
24.5,-29.5,2004-09-01,28.865002
24.5,-29.5,2004-10-01,28.980001
24.5,-29.5,2004-11-01,28.973001
24.5,-29.5,2004-12-01,28.993002
24.5,-29.5,2005-01-01,
24.5,-29.5,2005-02-01,29.603
24.5,-29.5,2005-03-01,29.283
24.5,-29.5,2005-04-01,29.500002
24.5,-29.5,2005-05-01,29.670002
24.5,-29.5,2005-06-01,29.383001
24.5,-29.5,2005-07-01,29.230001
24.5,-29.5,2005-08-01,
24.5,-29.5,2005-09-01,
24.5,-29.5,2005-10-01,
24.5,-29.5,2005-11-01,29.845001
24.5,-29.5,2005-12-01,29.890001
24.5,-29.5,2006-01-01,29.770002
24.5,-29.5,2006-02-01,29.948002
24.5,-29.5,2006-03-01,30.238
24.5,-29.5,2006-04-01,28.483002
24.5,-29.5,2006-05-01,28.218
24.5,-29.5,2006-06-01,27.943
24.5,-29.5,2006-07-01,27.85
24.5,-29.5,2006-08-01,28.193
24.5,-29.5,2006-09-01,28.515001
24.5,-29.5,2006-10-01,28.973001
24.5,-29.5,2006-11-01,29.485
24.5,-29.5,2006-12-01,30.008001
24.5,-29.5,2007-01-01,30.258001
24.5,-29.5,2007-02-01,30.818
24.5,-29.5,2007-03-01,30.185001
24.5,-29.5,2007-04-01,29.650002
24.5,-29.5,2007-05-01,28.990002
24.5,-29.5,2007-06-01,29.065
24.5,-29.5,2007-07-01,29.475002
24.5,-29.5,2007-08-01,29.37
24.5,-29.5,2007-09-01,28.998001
24.5,-29.5,2007-10-01,29.138
24.5,-29.5,2007-11-01,29.385002
24.5,-29.5,2007-12-01,
24.5,-29.5,2008-01-01,
24.5,-29.5,2008-02-01,
24.5,-29.5,2008-03-01,
24.5,-29.5,2008-04-01,
24.5,-29.5,2008-05-01,
24.5,-29.5,2008-06-01,
24.5,-29.5,2008-07-01,
24.5,-29.5,2008-08-01,6.5950003
24.5,-29.5,2008-09-01,10.768001
24.5,-29.5,2008-10-01,14.620001
24.5,-29.5,2008-11-01,
24.5,-29.5,2008-12-01,17.868
24.5,-29.5,2009-01-01,18.34
24.5,-29.5,2009-02-01,18.408
24.5,-29.5,2009-03-01,17.925001
24.5,-29.5,2009-04-01,17.838001
24.5,-29.5,2009-05-01,17.84
24.5,-29.5,2009-06-01,17.223001
24.5,-29.5,2009-07-01,16.480001
24.5,-29.5,2009-08-01,
24.5,-29.5,2009-09-01,
24.5,-29.5,2009-10-01,
24.5,-29.5,2009-11-01,
24.5,-29.5,2009-12-01,
24.5,-29.5,2010-01-01,
24.5,-29.5,2010-02-01,
24.5,-29.5,2010-03-01,
24.5,-29.5,2010-04-01,
24.5,-29.5,2010-05-01,17.338001
24.5,-29.5,2010-06-01,21.093
24.5,-29.5,2010-07-01,20.84
24.5,-29.5,2010-08-01,20.443
24.5,-29.5,2010-09-01,20.525002
24.5,-29.5,2010-10-01,20.873001
24.5,-29.5,2010-11-01,20.758001
24.5,-29.5,2010-12-01,20.855001
24.5,-29.5,2011-01-01,20.473001
24.5,-29.5,2011-02-01,20.208
24.5,-29.5,2011-03-01,19.858002
24.5,-29.5,2011-04-01,
24.5,-29.5,2011-05-01,
24.5,-29.5,2011-06-01,
24.5,-29.5,2011-07-01,
24.5,-29.5,2011-08-01,
24.5,-29.5,2011-09-01,
24.5,-29.5,2011-10-01,
24.5,-29.5,2011-11-01,
24.5,-29.5,2011-12-01,19.11
24.5,-29.5,2012-01-01,22.933
24.5,-29.5,2012-02-01,22.630001
24.5,-29.5,2012-03-01,22.615002
24.5,-29.5,2012-04-01,23.368002
24.5,-29.5,2012-05-01,23.925001
24.5,-29.5,2012-06-01,24.505001
24.5,-29.5,2012-07-01,24.320002
24.5,-29.5,2012-08-01,24.388
24.5,-29.5,2012-09-01,24.68
24.5,-29.5,2012-10-01,24.473001
24.5,-29.5,2012-11-01,24.160002
24.5,-29.5,2012-12-01,
24.5,-29.5,2013-01-01,26.203001
24.5,-29.5,2013-02-01,25.765001
24.5,-29.5,2013-03-01,
24.5,-29.5,2013-04-01,
24.5,-29.5,2013-05-01,
24.5,-29.5,2013-06-01,
24.5,-29.5,2013-07-01,24.093
24.5,-29.5,2013-08-01,25.505001
24.5,-29.5,2013-09-01,25.145
24.5,-29.5,2013-10-01,25.225
24.5,-29.5,2013-11-01,25.713001
24.5,-29.5,2013-12-01,26.005001
24.5,-29.5,2014-01-01,26.795002
24.5,-29.5,2014-02-01,27.065
24.5,-29.5,2014-03-01,27.073002
24.5,-29.5,2014-04-01,26.935001
24.5,-29.5,2014-05-01,26.78
24.5,-29.5,2014-06-01,26.580002
24.5,-29.5,2014-07-01,26.335001
24.5,-29.5,2014-08-01,27.165
24.5,-29.5,2014-09-01,27.333002
24.5,-29.5,2014-10-01,27.380001
24.5,-29.5,2014-11-01,27.650002
24.5,-29.5,2014-12-01,
24.5,-29.5,2015-01-01,
24.5,-29.5,2015-02-01,25.765001
24.5,-29.5,2015-03-01,27.02
24.5,-29.5,2015-04-01,27.715002
24.5,-29.5,2015-05-01,27.393002
24.5,-29.5,2015-06-01,27.420002
24.5,-29.5,2015-07-01,27.738
24.5,-29.5,2015-08-01,27.785002
24.5,-29.5,2015-09-01,27.923002
24.5,-29.5,2015-10-01,27.95
24.5,-29.5,2015-11-01,27.645
24.5,-29.5,2015-12-01,27.508001
24.5,-29.5,2016-01-01,27.368002
24.5,-29.5,2016-02-01,27.243002
24.5,-29.5,2016-03-01,27.143002
24.5,-29.5,2016-04-01,27.493002
24.5,-29.5,2016-05-01,27.95
24.5,-29.5,2016-06-01,28.123001
24.5,-29.5,2016-07-01,28.015001
24.5,-29.5,2016-08-01,28.275002
24.5,-29.5,2016-09-01,
24.5,-29.5,2016-10-01,27.000002
24.5,-29.5,2016-11-01,28.148
24.5,-29.5,2016-12-01,27.510002
24.5,-29.5,2017-01-01,27.230001
24.5,-29.5,2017-02-01,28.018002
24.5,-29.5,2017-03-01,28.288002
24.5,-29.5,2017-04-01,28.355001
24.5,-29.5,2017-05-01,28.510002
24.5,-29.5,2017-06-01,28.368002
24.5,-29.5,2017-07-01,28.050001
24.5,-29.5,2017-08-01,27.963001
24.5,-29.5,2017-09-01,27.868002
24.5,-29.5,2017-10-01,27.85
24.5,-29.5,2017-11-01,27.848001
24.5,-29.5,2017-12-01,28.555002
24.5,-29.5,2018-01-01,28.760002
24.5,-29.5,2018-02-01,28.855001
24.5,-29.5,2018-03-01,29.073002
24.5,-29.5,2018-04-01,29.088001
24.5,-29.5,2018-05-01,27.178001
24.5,-29.5,2018-06-01,28.058
24.5,-29.5,2018-07-01,
24.5,-29.5,2018-08-01,28.378002
24.5,-29.5,2018-09-01,28.018002
24.5,-29.5,2018-10-01,28.028002
24.5,-29.5,2018-11-01,28.433
24.5,-29.5,2018-12-01,28.693
24.5,-29.5,2019-01-01,28.948002
24.5,-29.5,2019-02-01,29.045002
24.5,-29.5,2019-03-01,29.005001
24.5,-29.5,2019-04-01,28.920002
24.5,-29.5,2019-05-01,29.013
24.5,-29.5,2019-06-01,28.868002
24.5,-29.5,2019-07-01,29.078001
24.5,-29.5,2019-08-01,29.123001
24.5,-29.5,2019-09-01,29.153002
24.5,-29.5,2019-10-01,29.180002
24.5,-29.5,2019-11-01,29.353
24.5,-29.5,2019-12-01,
24.5,-29.5,2020-01-01,28.425001
24.5,-29.5,2020-02-01,
24.5,-29.5,2020-03-01,
24.5,-29.5,2020-04-01,28.845001
24.5,-29.5,2020-05-01,28.680002
24.5,-29.5,2020-06-01,28.165
24.5,-29.5,2020-07-01,28.830002
24.5,-29.5,2020-08-01,28.800001
24.5,-29.5,2020-09-01,29.145
24.5,-29.5,2020-10-01,29.483002
24.5,-29.5,2020-11-01,29.525002
24.5,-29.5,2020-12-01,29.623001
24.5,-29.5,2021-01-01,29.740002
24.5,-29.5,2021-02-01,29.835001
24.5,-29.5,2021-03-01,30.010002
24.5,-29.5,2021-04-01,28.778002
24.5,-29.5,2021-05-01,28.698002
24.5,-29.5,2021-06-01,28.915
24.5,-29.5,2021-07-01,29.193
24.5,-29.5,2021-08-01,29.113
24.5,-29.5,2021-09-01,
24.5,-29.5,2021-10-01,29.113
24.5,-29.5,2021-11-01,28.965002
24.5,-29.5,2021-12-01,28.988
24.5,-29.5,2022-01-01,28.948002
24.5,-29.5,2022-02-01,28.763
24.5,-29.5,2022-03-01,28.890001
24.5,-29.5,2022-04-01,
24.5,-29.5,2022-05-01,
24.5,-29.5,2022-06-01,
24.5,-29.5,2022-07-01,29.765001
24.5,-29.5,2022-08-01,29.883001
24.5,-29.5,2022-09-01,29.943
24.5,-29.5,2022-10-01,30.195002
24.5,-29.5,2022-11-01,30.413002
24.5,-29.5,2022-12-01,28.900002
24.5,-29.5,2023-01-01,28.508001
24.5,-29.5,2023-02-01,28.300001
24.5,-29.5,2023-03-01,28.343
24.5,-29.5,2023-04-01,28.485
24.5,-29.5,2023-05-01,28.688002
24.5,-29.5,2023-06-01,28.980001
24.5,-29.5,2023-07-01,29.195002
24.5,-29.5,2023-08-01,29.52
24.5,-29.5,2023-09-01,29.53
24.5,-29.5,2023-10-01,29.623001
24.5,-29.5,2023-11-01,29.208002
24.5,-29.5,2023-12-01,29.218002
24.5,-29.5,2024-01-01,28.970001
24.5,-29.5,2024-02-01,29.135002
24.5,-29.5,2024-03-01,29.490002
24.5,-29.5,2024-04-01,29.673002
24.5,-29.5,2024-05-01,29.523
24.5,-29.5,2024-06-01,29.810001
24.5,-29.5,2024-07-01,30.055002
24.5,-24.5,2004-08-01,
24.5,-24.5,2004-09-01,
24.5,-24.5,2004-10-01,
24.5,-24.5,2004-11-01,
24.5,-24.5,2004-12-01,
24.5,-24.5,2005-01-01,
24.5,-24.5,2005-02-01,
24.5,-24.5,2005-03-01,
24.5,-24.5,2005-04-01,4.6450005
24.5,-24.5,2005-05-01,9.418
24.5,-24.5,2005-06-01,13.070001
24.5,-24.5,2005-07-01,
24.5,-24.5,2005-08-01,17.128
24.5,-24.5,2005-09-01,17.668001
24.5,-24.5,2005-10-01,17.208
24.5,-24.5,2005-11-01,16.7
24.5,-24.5,2005-12-01,16.683
24.5,-24.5,2006-01-01,16.643002
24.5,-24.5,2006-02-01,16.265001
24.5,-24.5,2006-03-01,15.575001
24.5,-24.5,2006-04-01,
24.5,-24.5,2006-05-01,
24.5,-24.5,2006-06-01,
24.5,-24.5,2006-07-01,
24.5,-24.5,2006-08-01,
24.5,-24.5,2006-09-01,
24.5,-24.5,2006-10-01,
24.5,-24.5,2006-11-01,
24.5,-24.5,2006-12-01,
24.5,-24.5,2007-01-01,15.948001
24.5,-24.5,2007-02-01,20.708
24.5,-24.5,2007-03-01,20.435001
24.5,-24.5,2007-04-01,20.005001
24.5,-24.5,2007-05-01,19.468
24.5,-24.5,2007-06-01,19.675001
24.5,-24.5,2007-07-01,19.678001
24.5,-24.5,2007-08-01,19.638
24.5,-24.5,2007-09-01,19.255001
24.5,-24.5,2007-10-01,19.013
24.5,-24.5,2007-11-01,18.78
24.5,-24.5,2007-12-01,
24.5,-24.5,2008-01-01,
24.5,-24.5,2008-02-01,
24.5,-24.5,2008-03-01,
24.5,-24.5,2008-04-01,
24.5,-24.5,2008-05-01,
24.5,-24.5,2008-06-01,
24.5,-24.5,2008-07-01,
24.5,-24.5,2008-08-01,19.568
24.5,-24.5,2008-09-01,23.27
24.5,-24.5,2008-10-01,22.658
24.5,-24.5,2008-11-01,22.563002
24.5,-24.5,2008-12-01,23.035002
24.5,-24.5,2009-01-01,23.378
24.5,-24.5,2009-02-01,23.740002
24.5,-24.5,2009-03-01,22.883001
24.5,-24.5,2009-04-01,23.29
24.5,-24.5,2009-05-01,23.635
24.5,-24.5,2009-06-01,23.743002
24.5,-24.5,2009-07-01,23.413002
24.5,-24.5,2009-08-01,
24.5,-24.5,2009-09-01,26.898
24.5,-24.5,2009-10-01,26.163002
24.5,-24.5,2009-11-01,
24.5,-24.5,2009-12-01,
24.5,-24.5,2010-01-01,
24.5,-24.5,2010-02-01,
24.5,-24.5,2010-03-01,24.330002
24.5,-24.5,2010-04-01,26.143002
24.5,-24.5,2010-05-01,25.750002
24.5,-24.5,2010-06-01,25.725
24.5,-24.5,2010-07-01,25.595001
24.5,-24.5,2010-08-01,25.720001
24.5,-24.5,2010-09-01,26.158
24.5,-24.5,2010-10-01,26.175001
24.5,-24.5,2010-11-01,26.060001
24.5,-24.5,2010-12-01,25.908
24.5,-24.5,2011-01-01,25.810001
24.5,-24.5,2011-02-01,25.670002
24.5,-24.5,2011-03-01,25.455002
24.5,-24.5,2011-04-01,27.590002
24.5,-24.5,2011-05-01,27.545002
24.5,-24.5,2011-06-01,27.393002
24.5,-24.5,2011-07-01,27.905
24.5,-24.5,2011-08-01,
24.5,-24.5,2011-09-01,
24.5,-24.5,2011-10-01,26.048
24.5,-24.5,2011-11-01,27.570002
24.5,-24.5,2011-12-01,28.070002
24.5,-24.5,2012-01-01,27.693
24.5,-24.5,2012-02-01,27.388
24.5,-24.5,2012-03-01,27.500002
24.5,-24.5,2012-04-01,27.423002
24.5,-24.5,2012-05-01,27.320002
24.5,-24.5,2012-06-01,27.275002
24.5,-24.5,2012-07-01,26.853
24.5,-24.5,2012-08-01,26.753002
24.5,-24.5,2012-09-01,26.603
24.5,-24.5,2012-10-01,26.608002
24.5,-24.5,2012-11-01,26.470001
24.5,-24.5,2012-12-01,27.933
24.5,-24.5,2013-01-01,28.108002
24.5,-24.5,2013-02-01,28.313002
24.5,-24.5,2013-03-01,28.348001
24.5,-24.5,2013-04-01,28.805002
24.5,-24.5,2013-05-01,
24.5,-24.5,2013-06-01,27.415
24.5,-24.5,2013-07-01,28.148
24.5,-24.5,2013-08-01,27.458002
24.5,-24.5,2013-09-01,27.153002
24.5,-24.5,2013-10-01,27.735
24.5,-24.5,2013-11-01,27.890001
24.5,-24.5,2013-12-01,27.94
24.5,-24.5,2014-01-01,28.053001
24.5,-24.5,2014-02-01,27.928001
24.5,-24.5,2014-03-01,27.708002
24.5,-24.5,2014-04-01,27.563002
24.5,-24.5,2014-05-01,27.515001
24.5,-24.5,2014-06-01,27.52
24.5,-24.5,2014-07-01,27.44
24.5,-24.5,2014-08-01,28.890001
24.5,-24.5,2014-09-01,29.095001
24.5,-24.5,2014-10-01,29.320002
24.5,-24.5,2014-11-01,29.443
24.5,-24.5,2014-12-01,29.525002
24.5,-24.5,2015-01-01,27.595001
24.5,-24.5,2015-02-01,27.858002
24.5,-24.5,2015-03-01,
24.5,-24.5,2015-04-01,27.960001
24.5,-24.5,2015-05-01,27.705002
24.5,-24.5,2015-06-01,27.805002
24.5,-24.5,2015-07-01,28.115002
24.5,-24.5,2015-08-01,28.273
24.5,-24.5,2015-09-01,28.683
24.5,-24.5,2015-10-01,28.978
24.5,-24.5,2015-11-01,28.958002
24.5,-24.5,2015-12-01,28.915
24.5,-24.5,2016-01-01,28.955002
24.5,-24.5,2016-02-01,28.785002
24.5,-24.5,2016-03-01,28.935001
24.5,-24.5,2016-04-01,29.673002
24.5,-24.5,2016-05-01,29.795002
24.5,-24.5,2016-06-01,29.938002
24.5,-24.5,2016-07-01,30.153002
24.5,-24.5,2016-08-01,
24.5,-24.5,2016-09-01,28.778002
24.5,-24.5,2016-10-01,
24.5,-24.5,2016-11-01,
24.5,-24.5,2016-12-01,28.550001
24.5,-24.5,2017-01-01,28.653002
24.5,-24.5,2017-02-01,28.073002
24.5,-24.5,2017-03-01,28.673002
24.5,-24.5,2017-04-01,28.603
24.5,-24.5,2017-05-01,28.998001
24.5,-24.5,2017-06-01,29.430002
24.5,-24.5,2017-07-01,29.37
24.5,-24.5,2017-08-01,29.425001
24.5,-24.5,2017-09-01,29.420002
24.5,-24.5,2017-10-01,29.368002
24.5,-24.5,2017-11-01,29.638
24.5,-24.5,2017-12-01,29.435001
24.5,-24.5,2018-01-01,29.390001
24.5,-24.5,2018-02-01,29.680002
24.5,-24.5,2018-03-01,30.048002
24.5,-24.5,2018-04-01,29.900002
24.5,-24.5,2018-05-01,
24.5,-24.5,2018-06-01,29.465002
24.5,-24.5,2018-07-01,29.340002
24.5,-24.5,2018-08-01,29.175001
24.5,-24.5,2018-09-01,29.033
24.5,-24.5,2018-10-01,28.885002
24.5,-24.5,2018-11-01,29.268002
24.5,-24.5,2018-12-01,
24.5,-24.5,2019-01-01,
24.5,-24.5,2019-02-01,
24.5,-24.5,2019-03-01,29.470001
24.5,-24.5,2019-04-01,29.423002
24.5,-24.5,2019-05-01,29.400002
24.5,-24.5,2019-06-01,29.473001
24.5,-24.5,2019-07-01,29.488
24.5,-24.5,2019-08-01,29.313002
24.5,-24.5,2019-09-01,28.968002
24.5,-24.5,2019-10-01,28.773
24.5,-24.5,2019-11-01,29.113
24.5,-24.5,2019-12-01,29.295002
24.5,-24.5,2020-01-01,29.335001
24.5,-24.5,2020-02-01,29.570002
24.5,-24.5,2020-03-01,29.805002
24.5,-24.5,2020-04-01,30.028002
24.5,-24.5,2020-05-01,29.828001
24.5,-24.5,2020-06-01,29.770002
24.5,-24.5,2020-07-01,29.445002
24.5,-24.5,2020-08-01,29.575
24.5,-24.5,2020-09-01,29.373001
24.5,-24.5,2020-10-01,29.455002
24.5,-24.5,2020-11-01,29.603
24.5,-24.5,2020-12-01,29.665
24.5,-24.5,2021-01-01,29.635002
24.5,-24.5,2021-02-01,29.685001
24.5,-24.5,2021-03-01,29.730001
24.5,-24.5,2021-04-01,
24.5,-24.5,2021-05-01,
24.5,-24.5,2021-06-01,
24.5,-24.5,2021-07-01,
24.5,-24.5,2021-08-01,
24.5,-24.5,2021-09-01,
24.5,-24.5,2021-10-01,
24.5,-24.5,2021-11-01,
24.5,-24.5,2021-12-01,4.695
24.5,-24.5,2022-01-01,9.133
24.5,-24.5,2022-02-01,12.958
24.5,-24.5,2022-03-01,
24.5,-24.5,2022-04-01,17.413
24.5,-24.5,2022-05-01,18.02
24.5,-24.5,2022-06-01,17.455
24.5,-24.5,2022-07-01,16.775002
24.5,-24.5,2022-08-01,16.648
24.5,-24.5,2022-09-01,16.723001
24.5,-24.5,2022-10-01,16.435001
24.5,-24.5,2022-11-01,15.840001
24.5,-24.5,2022-12-01,
24.5,-24.5,2023-01-01,
24.5,-24.5,2023-02-01,
24.5,-24.5,2023-03-01,
24.5,-24.5,2023-04-01,
24.5,-24.5,2023-05-01,
24.5,-24.5,2023-06-01,
24.5,-24.5,2023-07-01,
24.5,-24.5,2023-08-01,
24.5,-24.5,2023-09-01,16.25
24.5,-24.5,2023-10-01,21.088001
24.5,-24.5,2023-11-01,20.558
24.5,-24.5,2023-12-01,20.045
24.5,-24.5,2024-01-01,19.718
24.5,-24.5,2024-02-01,20.095001
24.5,-24.5,2024-03-01,20.143002
24.5,-24.5,2024-04-01,20.105001
24.5,-24.5,2024-05-01,19.873001
24.5,-24.5,2024-06-01,19.6
24.5,-24.5,2024-07-01,19.328001
24.5,-19.5,2004-08-01,
24.5,-19.5,2004-09-01,
24.5,-19.5,2004-10-01,
24.5,-19.5,2004-11-01,
24.5,-19.5,2004-12-01,
24.5,-19.5,2005-01-01,
24.5,-19.5,2005-02-01,
24.5,-19.5,2005-03-01,
24.5,-19.5,2005-04-01,21.168001
24.5,-19.5,2005-05-01,24.183
24.5,-19.5,2005-06-01,23.013
24.5,-19.5,2005-07-01,23.055
24.5,-19.5,2005-08-01,23.6
24.5,-19.5,2005-09-01,23.970001
24.5,-19.5,2005-10-01,24.250002
24.5,-19.5,2005-11-01,23.595001
24.5,-19.5,2005-12-01,23.823002
24.5,-19.5,2006-01-01,23.94
24.5,-19.5,2006-02-01,23.748001
24.5,-19.5,2006-03-01,23.250002
24.5,-19.5,2006-04-01,
24.5,-19.5,2006-05-01,29.063002
24.5,-19.5,2006-06-01,28.565
24.5,-19.5,2006-07-01,
24.5,-19.5,2006-08-01,
24.5,-19.5,2006-09-01,
24.5,-19.5,2006-10-01,
24.5,-19.5,2006-11-01,24.908
24.5,-19.5,2006-12-01,26.7
24.5,-19.5,2007-01-01,26.168001
24.5,-19.5,2007-02-01,26.148
24.5,-19.5,2007-03-01,26.078001
24.5,-19.5,2007-04-01,26.028002
24.5,-19.5,2007-05-01,26.12
24.5,-19.5,2007-06-01,26.128002
24.5,-19.5,2007-07-01,25.978
24.5,-19.5,2007-08-01,25.798
24.5,-19.5,2007-09-01,25.568
24.5,-19.5,2007-10-01,25.218
24.5,-19.5,2007-11-01,25.088001
24.5,-19.5,2007-12-01,28.760002
24.5,-19.5,2008-01-01,28.980001
24.5,-19.5,2008-02-01,28.593
24.5,-19.5,2008-03-01,29.065
24.5,-19.5,2008-04-01,
24.5,-19.5,2008-05-01,
24.5,-19.5,2008-06-01,26.320002
24.5,-19.5,2008-07-01,28.023
24.5,-19.5,2008-08-01,28.160002
24.5,-19.5,2008-09-01,27.845001
24.5,-19.5,2008-10-01,27.590002
24.5,-19.5,2008-11-01,27.668001
24.5,-19.5,2008-12-01,27.595001
24.5,-19.5,2009-01-01,27.418001
24.5,-19.5,2009-02-01,27.223001
24.5,-19.5,2009-03-01,26.805002
24.5,-19.5,2009-04-01,26.668001
24.5,-19.5,2009-05-01,26.660002
24.5,-19.5,2009-06-01,26.61
24.5,-19.5,2009-07-01,26.403002
24.5,-19.5,2009-08-01,29.228
24.5,-19.5,2009-09-01,29.148
24.5,-19.5,2009-10-01,29.345001
24.5,-19.5,2009-11-01,29.493002
24.5,-19.5,2009-12-01,29.400002
24.5,-19.5,2010-01-01,
24.5,-19.5,2010-02-01,27.930002
24.5,-19.5,2010-03-01,28.443
24.5,-19.5,2010-04-01,27.963001
24.5,-19.5,2010-05-01,27.708002
24.5,-19.5,2010-06-01,28.165
24.5,-19.5,2010-07-01,28.275002
24.5,-19.5,2010-08-01,28.385002
24.5,-19.5,2010-09-01,28.345001
24.5,-19.5,2010-10-01,28.153002
24.5,-19.5,2010-11-01,28.028002
24.5,-19.5,2010-12-01,27.925001
24.5,-19.5,2011-01-01,27.800001
24.5,-19.5,2011-02-01,27.735
24.5,-19.5,2011-03-01,27.508001
24.5,-19.5,2011-04-01,29.748001
24.5,-19.5,2011-05-01,29.7
24.5,-19.5,2011-06-01,29.833002
24.5,-19.5,2011-07-01,29.843002
24.5,-19.5,2011-08-01,30.185001
24.5,-19.5,2011-09-01,28.513
24.5,-19.5,2011-10-01,28.380001
24.5,-19.5,2011-11-01,
24.5,-19.5,2011-12-01,28.573002
24.5,-19.5,2012-01-01,28.403002
24.5,-19.5,2012-02-01,28.528002
24.5,-19.5,2012-03-01,28.960001
24.5,-19.5,2012-04-01,29.028002
24.5,-19.5,2012-05-01,29.28
24.5,-19.5,2012-06-01,29.393002
24.5,-19.5,2012-07-01,29.403002
24.5,-19.5,2012-08-01,29.310001
24.5,-19.5,2012-09-01,29.228
24.5,-19.5,2012-10-01,29.068
24.5,-19.5,2012-11-01,29.078001
24.5,-19.5,2012-12-01,30.153002
24.5,-19.5,2013-01-01,30.160002
24.5,-19.5,2013-02-01,29.993002
24.5,-19.5,2013-03-01,30.095001
24.5,-19.5,2013-04-01,
24.5,-19.5,2013-05-01,29.453001
24.5,-19.5,2013-06-01,
24.5,-19.5,2013-07-01,
24.5,-19.5,2013-08-01,28.835001
24.5,-19.5,2013-09-01,29.233002
24.5,-19.5,2013-10-01,28.765001
24.5,-19.5,2013-11-01,29.253002
24.5,-19.5,2013-12-01,29.275002
24.5,-19.5,2014-01-01,29.640001
24.5,-19.5,2014-02-01,29.87
24.5,-19.5,2014-03-01,29.743002
24.5,-19.5,2014-04-01,29.758001
24.5,-19.5,2014-05-01,29.665
24.5,-19.5,2014-06-01,29.593002
24.5,-19.5,2014-07-01,29.720001
24.5,-19.5,2014-08-01,29.740002
24.5,-19.5,2014-09-01,29.403002
24.5,-19.5,2014-10-01,29.515001
24.5,-19.5,2014-11-01,29.763
24.5,-19.5,2014-12-01,29.725002
24.5,-19.5,2015-01-01,
24.5,-19.5,2015-02-01,29.750002
24.5,-19.5,2015-03-01,29.78
24.5,-19.5,2015-04-01,29.570002
24.5,-19.5,2015-05-01,29.355001
24.5,-19.5,2015-06-01,29.198002
24.5,-19.5,2015-07-01,29.578001
24.5,-19.5,2015-08-01,
24.5,-19.5,2015-09-01,
24.5,-19.5,2015-10-01,
24.5,-19.5,2015-11-01,29.623001
24.5,-19.5,2015-12-01,29.470001
24.5,-19.5,2016-01-01,29.405
24.5,-19.5,2016-02-01,29.503002
24.5,-19.5,2016-03-01,29.618002
24.5,-19.5,2016-04-01,29.308
24.5,-19.5,2016-05-01,28.878002
24.5,-19.5,2016-06-01,28.703001
24.5,-19.5,2016-07-01,29.250002
24.5,-19.5,2016-08-01,29.448002
24.5,-19.5,2016-09-01,29.490002
24.5,-19.5,2016-10-01,29.685001
24.5,-19.5,2016-11-01,29.825
24.5,-19.5,2016-12-01,30.085001
24.5,-19.5,2017-01-01,29.865002
24.5,-19.5,2017-02-01,29.87
24.5,-19.5,2017-03-01,29.673002
24.5,-19.5,2017-04-01,29.770002
24.5,-19.5,2017-05-01,29.218002
24.5,-19.5,2017-06-01,29.268002
24.5,-19.5,2017-07-01,29.488
24.5,-19.5,2017-08-01,29.538002
24.5,-19.5,2017-09-01,29.600002
24.5,-19.5,2017-10-01,29.565
24.5,-19.5,2017-11-01,29.705002
24.5,-19.5,2017-12-01,
24.5,-19.5,2018-01-01,
24.5,-19.5,2018-02-01,
24.5,-19.5,2018-03-01,
24.5,-19.5,2018-04-01,
24.5,-19.5,2018-05-01,
24.5,-19.5,2018-06-01,
24.5,-19.5,2018-07-01,
24.5,-19.5,2018-08-01,7.5130005
24.5,-19.5,2018-09-01,10.015
24.5,-19.5,2018-10-01,13.68
24.5,-19.5,2018-11-01,
24.5,-19.5,2018-12-01,17.965
24.5,-19.5,2019-01-01,18.428001
24.5,-19.5,2019-02-01,17.868
24.5,-19.5,2019-03-01,16.983002
24.5,-19.5,2019-04-01,16.945002
24.5,-19.5,2019-05-01,16.970001
24.5,-19.5,2019-06-01,16.758001
24.5,-19.5,2019-07-01,16.388
24.5,-19.5,2019-08-01,
24.5,-19.5,2019-09-01,
24.5,-19.5,2019-10-01,
24.5,-19.5,2019-11-01,
24.5,-19.5,2019-12-01,
24.5,-19.5,2020-01-01,
24.5,-19.5,2020-02-01,
24.5,-19.5,2020-03-01,
24.5,-19.5,2020-04-01,
24.5,-19.5,2020-05-01,17.408
24.5,-19.5,2020-06-01,21.828001
24.5,-19.5,2020-07-01,21.198002
24.5,-19.5,2020-08-01,20.240002
24.5,-19.5,2020-09-01,19.898
24.5,-19.5,2020-10-01,20.203001
24.5,-19.5,2020-11-01,20.423
24.5,-19.5,2020-12-01,20.638
24.5,-19.5,2021-01-01,20.718
24.5,-19.5,2021-02-01,20.365002
24.5,-19.5,2021-03-01,20.128
24.5,-19.5,2021-04-01,
24.5,-19.5,2021-05-01,
24.5,-19.5,2021-06-01,
24.5,-19.5,2021-07-01,
24.5,-19.5,2021-08-01,
24.5,-19.5,2021-09-01,
24.5,-19.5,2021-10-01,
24.5,-19.5,2021-11-01,
24.5,-19.5,2021-12-01,22.02
24.5,-19.5,2022-01-01,24.558
24.5,-19.5,2022-02-01,23.755001
24.5,-19.5,2022-03-01,23.990002
24.5,-19.5,2022-04-01,24.588001
24.5,-19.5,2022-05-01,24.483002
24.5,-19.5,2022-06-01,24.585001
24.5,-19.5,2022-07-01,24.305
24.5,-19.5,2022-08-01,24.533
24.5,-19.5,2022-09-01,24.480001
24.5,-19.5,2022-10-01,24.258001
24.5,-19.5,2022-11-01,23.915
24.5,-19.5,2022-12-01,
24.5,-19.5,2023-01-01,29.865002
24.5,-19.5,2023-02-01,30.325
